deg,E_kWh
-24,1.4775335293743215
-22,1.4876989606488087
-20,1.4980183017998185
-18,1.5166480899463959
-16,1.5345712281585433
-14,1.5512517182428487
-12,1.5667434748782039
-10,1.5816126987402122
-8,1.595137931435058
-6,1.6073287613079235
-4,1.6182895111741056
-2,1.6280315981540032
0,1.636340958527351
2,1.6427791678546977
4,1.6481526952706966
6,1.6523559025858823
8,1.655461194929042
10,1.6577815962679763
12,1.6590788074389176
14,1.6593551247522964
16,1.6586516999539973
18,1.6577708451560476
20,1.6561502064105598
22,1.653657195642207
24,1.6512518377791965
